,index,batsman,bowler,no_of_times,no_of_balls,p_out,p_not_out,bowler_cluster,batsman_cluster
2612,4071,SK Raina,MG Johnson,2,46,0.0434782608695652,0.956521739130435,3.0,2
2613,2822,MR Marsh,DE Bollinger,1,6,0.166666666666667,0.833333333333333,2.0,7
2614,2827,MR Marsh,R Bhatia,1,5,0.2,0.8,5.0,7
2615,2828,MR Marsh,R Vinay Kumar,1,10,0.1,0.9,6.0,7
2616,2823,MR Marsh,DJ Bravo,1,6,0.166666666666667,0.833333333333333,1.0,7
2617,2831,MR Marsh,Yuvraj Singh,1,3,0.333333333333333,0.666666666666667,2.0,7
2618,2826,MR Marsh,PP Ojha,1,8,0.125,0.875,5.0,7
2619,2821,MR Marsh,A Nehra,1,4,0.25,0.75,5.0,7
2620,2829,MR Marsh,RA Jadeja,1,6,0.166666666666667,0.833333333333333,6.0,7
2621,2824,MR Marsh,DW Steyn,1,11,0.0909090909090909,0.909090909090909,5.0,7
2622,2830,MR Marsh,RJ Harris,1,5,0.2,0.8,2.0,7
2623,2825,MR Marsh,MG Johnson,1,7,0.142857142857143,0.857142857142857,3.0,7
2624,2985,NS Naik,JJ Bumrah,1,3,0.333333333333333,0.666666666666667,3.0,0
2625,2986,NS Naik,Mustafizur Rahman,1,9,0.111111111111111,0.888888888888889,2.0,0
2626,4802,Y Venugopal Rao,KA Pollard,1,16,0.0625,0.9375,3.0,8
2627,4803,Y Venugopal Rao,M Muralitharan,1,28,0.0357142857142857,0.964285714285714,3.0,8
2628,4806,Y Venugopal Rao,ND Doshi,1,11,0.0909090909090909,0.909090909090909,0.0,8
2629,4816,Y Venugopal Rao,SK Trivedi,1,11,0.0909090909090909,0.909090909090909,3.0,8
2630,4810,Y Venugopal Rao,R Ashwin,2,15,0.133333333333333,0.866666666666667,6.0,8
2631,4808,Y Venugopal Rao,P Parameswaran,1,8,0.125,0.875,0.0,8
2632,4804,Y Venugopal Rao,MF Maharoof,1,14,0.0714285714285714,0.928571428571429,4.0,8
2633,4795,Y Venugopal Rao,AB McDonald,1,3,0.333333333333333,0.666666666666667,4.0,8
2634,4818,Y Venugopal Rao,SL Malinga,2,10,0.2,0.8,6.0,8
2635,4799,Y Venugopal Rao,GD McGrath,1,16,0.0625,0.9375,4.0,8
2636,4792,Y Venugopal Rao,A Kumble,1,14,0.0714285714285714,0.928571428571429,2.0,8
2637,4811,Y Venugopal Rao,R Vinay Kumar,1,23,0.0434782608695652,0.956521739130435,6.0,8
2638,4801,Y Venugopal Rao,JH Kallis,1,6,0.166666666666667,0.833333333333333,5.0,8
2639,4793,Y Venugopal Rao,A Mishra,1,6,0.166666666666667,0.833333333333333,1.0,8
2640,4796,Y Venugopal Rao,DJ Bravo,1,21,0.0476190476190476,0.952380952380952,1.0,8
2641,4813,Y Venugopal Rao,S Sreesanth,1,15,0.0666666666666667,0.933333333333333,2.0,8
2642,4800,Y Venugopal Rao,I Sharma,2,19,0.105263157894737,0.894736842105263,5.0,8
2643,4815,Y Venugopal Rao,SB Jakati,1,24,0.0416666666666667,0.958333333333333,3.0,8
2644,4819,Y Venugopal Rao,Yuvraj Singh,2,19,0.105263157894737,0.894736842105263,2.0,8
2645,4805,Y Venugopal Rao,MM Sharma,1,4,0.25,0.75,5.0,8
2646,4798,Y Venugopal Rao,DS Kulkarni,1,10,0.1,0.9,5.0,8
2647,4794,Y Venugopal Rao,A Nehra,2,15,0.133333333333333,0.866666666666667,5.0,8
2648,4814,Y Venugopal Rao,Sandeep Sharma,1,4,0.25,0.75,3.0,8
2649,4812,Y Venugopal Rao,RA Jadeja,1,16,0.0625,0.9375,6.0,8
2650,4807,Y Venugopal Rao,P Awana,1,3,0.333333333333333,0.666666666666667,2.0,8
2651,4797,Y Venugopal Rao,DL Vettori,1,14,0.0714285714285714,0.928571428571429,2.0,8
2652,4817,Y Venugopal Rao,SK Warne,1,19,0.0526315789473684,0.947368421052632,3.0,8
2653,4809,Y Venugopal Rao,PP Chawla,1,21,0.0476190476190476,0.952380952380952,1.0,8
2654,1461,GH Vihari,SK Trivedi,1,6,0.166666666666667,0.833333333333333,3.0,9
2655,1451,GH Vihari,B Kumar,2,13,0.153846153846154,0.846153846153846,6.0,9
2656,1462,GH Vihari,SL Malinga,2,16,0.125,0.875,6.0,9
2657,1458,GH Vihari,R Bhatia,1,1,1,0,5.0,9
2658,1463,GH Vihari,VS Malik,1,3,0.333333333333333,0.666666666666667,4.0,9
2659,1456,GH Vihari,M Morkel,1,6,0.166666666666667,0.833333333333333,5.0,9
2660,1452,GH Vihari,DJ Bravo,1,4,0.25,0.75,1.0,9
2661,1460,GH Vihari,SK Raina,1,3,0.333333333333333,0.666666666666667,2.0,9
2662,1453,GH Vihari,DS Kulkarni,1,7,0.142857142857143,0.857142857142857,5.0,9
2663,1459,GH Vihari,Sandeep Sharma (1),1,3,0.333333333333333,0.666666666666667,,9
2664,1454,GH Vihari,Iqbal Abdulla,1,7,0.142857142857143,0.857142857142857,2.0,9
2665,1455,GH Vihari,KK Cooper,1,3,0.333333333333333,0.666666666666667,2.0,9
2666,1450,GH Vihari,Anureet Singh,1,5,0.2,0.8,4.0,9
2667,1457,GH Vihari,PP Chawla,2,18,0.111111111111111,0.888888888888889,1.0,9
2668,2735,MK Tiwary,J Botha,1,29,0.0344827586206897,0.96551724137931,2.0,6
2669,2738,MK Tiwary,KA Pollard,1,27,0.037037037037037,0.962962962962963,3.0,6
2670,2761,MK Tiwary,YK Pathan,1,13,0.0769230769230769,0.923076923076923,3.0,6
2671,2756,MK Tiwary,SK Trivedi,1,13,0.0769230769230769,0.923076923076923,3.0,6
2672,2728,MK Tiwary,B Kumar,2,17,0.117647058823529,0.882352941176471,6.0,6
2673,2747,MK Tiwary,R Ashwin,1,12,0.0833333333333333,0.916666666666667,6.0,6
2674,2743,MK Tiwary,MS Gony,1,13,0.0769230769230769,0.923076923076923,2.0,6
2675,2727,MK Tiwary,AB McDonald,1,1,1,0,4.0,6
2676,2757,MK Tiwary,SL Malinga,1,24,0.0416666666666667,0.958333333333333,6.0,6
2677,2741,MK Tiwary,M Morkel,4,20,0.2,0.8,5.0,6
2678,2748,MK Tiwary,R Vinay Kumar,2,15,0.133333333333333,0.866666666666667,6.0,6
2679,2737,MK Tiwary,JH Kallis,1,11,0.0909090909090909,0.909090909090909,5.0,6
2680,2740,MK Tiwary,M de Lange,1,8,0.125,0.875,0.0,6
2681,2739,MK Tiwary,L Balaji,1,5,0.2,0.8,5.0,6
2682,2750,MK Tiwary,RE van der Merwe,1,8,0.125,0.875,4.0,6
2683,2752,MK Tiwary,S Nadeem,1,11,0.0909090909090909,0.909090909090909,3.0,6
2684,2755,MK Tiwary,SK Raina,1,10,0.1,0.9,2.0,6
2685,2729,MK Tiwary,BA Bhatt,1,13,0.0769230769230769,0.923076923076923,4.0,6
2686,2758,MK Tiwary,VR Aaron,1,4,0.25,0.75,2.0,6
2687,2746,MK Tiwary,PP Ojha,1,27,0.037037037037037,0.962962962962963,5.0,6
2688,2733,MK Tiwary,IC Pandey,1,2,0.5,0.5,4.0,6
2689,2730,MK Tiwary,DS Kulkarni,1,18,0.0555555555555556,0.944444444444444,5.0,6
2690,2751,MK Tiwary,RP Singh,1,16,0.0625,0.9375,5.0,6
2691,2734,MK Tiwary,IK Pathan,1,23,0.0434782608695652,0.956521739130435,6.0,6
2692,2732,MK Tiwary,GB Hogg,1,9,0.111111111111111,0.888888888888889,4.0,6
2693,2753,MK Tiwary,S Randiv,1,11,0.0909090909090909,0.909090909090909,0.0,6
2694,2749,MK Tiwary,RA Jadeja,2,26,0.0769230769230769,0.923076923076923,6.0,6
2695,2744,MK Tiwary,P Awana,1,1,1,0,2.0,6
2696,2760,MK Tiwary,WPUJC Vaas,1,1,1,0,4.0,6
2697,2759,MK Tiwary,VRV Singh,1,7,0.142857142857143,0.857142857142857,4.0,6
2698,2731,MK Tiwary,DW Steyn,1,22,0.0454545454545455,0.954545454545455,5.0,6
2699,2736,MK Tiwary,JA Morkel,1,18,0.0555555555555556,0.944444444444444,5.0,6
2700,2745,MK Tiwary,PP Chawla,1,56,0.0178571428571429,0.982142857142857,1.0,6
2701,2742,MK Tiwary,MM Patel,2,15,0.133333333333333,0.866666666666667,3.0,6
2702,2754,MK Tiwary,Shoaib Akhtar,1,2,0.5,0.5,0.0,6
2703,2762,MK Tiwary,Z Khan,1,8,0.125,0.875,6.0,6
2704,3362,R Rampaul,SP Narine,1,1,1,0,5.0,0
2705,3359,R Rampaul,AB Dinda,1,1,1,0,5.0,0
2706,3360,R Rampaul,DJ Bravo,1,6,0.166666666666667,0.833333333333333,1.0,0
2707,3363,R Rampaul,SR Watson,1,4,0.25,0.75,6.0,0
2708,3361,R Rampaul,PV Tambe,1,6,0.166666666666667,0.833333333333333,2.0,0
2709,4733,WD Parnell,SP Narine,1,9,0.111111111111111,0.888888888888889,5.0,0
2710,4732,WD Parnell,SL Malinga,1,9,0.111111111111111,0.888888888888889,6.0,0
2711,4728,WD Parnell,BE Hendricks,1,2,0.5,0.5,0.0,0
2712,4730,WD Parnell,L Balaji,1,3,0.333333333333333,0.666666666666667,5.0,0
2713,4729,WD Parnell,JEC Franklin,1,5,0.2,0.8,0.0,0
2714,4731,WD Parnell,MM Patel,1,2,0.5,0.5,3.0,0
2715,4915,Yuvraj Singh,KA Pollard,2,17,0.117647058823529,0.882352941176471,3.0,1
2716,4923,Yuvraj Singh,Mohammad Hafeez,1,8,0.125,0.875,0.0,1
2717,4912,Yuvraj Singh,Joginder Sharma,1,2,0.5,0.5,4.0,1
2718,4943,Yuvraj Singh,SK Trivedi,2,40,0.05,0.95,3.0,1
2719,4888,Yuvraj Singh,A Singh,1,3,0.333333333333333,0.666666666666667,4.0,1
2720,4897,Yuvraj Singh,CR Brathwaite,1,1,1,0,4.0,1
2721,4908,Yuvraj Singh,JD Unadkat,1,3,0.333333333333333,0.666666666666667,3.0,1
2722,4890,Yuvraj Singh,AB Agarkar,1,9,0.111111111111111,0.888888888888889,2.0,1
2723,4924,Yuvraj Singh,MS Gony,1,13,0.0769230769230769,0.923076923076923,2.0,1
2724,4937,Yuvraj Singh,SD Chitnis,1,3,0.333333333333333,0.666666666666667,0.0,1
2725,4920,Yuvraj Singh,MF Maharoof,1,10,0.1,0.9,4.0,1
2726,4928,Yuvraj Singh,Parvez Rasool,2,14,0.142857142857143,0.857142857142857,4.0,1
2727,4941,Yuvraj Singh,SJ Srivastava,1,2,0.5,0.5,4.0,1
2728,4947,Yuvraj Singh,SP Narine,1,43,0.0232558139534884,0.976744186046512,5.0,1
2729,4916,Yuvraj Singh,KV Sharma,1,15,0.0666666666666667,0.933333333333333,3.0,1
2730,4945,Yuvraj Singh,SL Malinga,2,29,0.0689655172413793,0.931034482758621,6.0,1
2731,4932,Yuvraj Singh,R Dhawan,1,26,0.0384615384615385,0.961538461538462,4.0,1
2732,4903,Yuvraj Singh,GD McGrath,1,7,0.142857142857143,0.857142857142857,4.0,1
2733,4938,Yuvraj Singh,Shakib Al Hasan,1,8,0.125,0.875,3.0,1
2734,4886,Yuvraj Singh,A Kumble,1,18,0.0555555555555556,0.944444444444444,2.0,1
2735,4948,Yuvraj Singh,UT Yadav,2,26,0.0769230769230769,0.923076923076923,6.0,1
2736,4933,Yuvraj Singh,R Vinay Kumar,1,9,0.111111111111111,0.888888888888889,6.0,1
2737,4909,Yuvraj Singh,JH Kallis,2,39,0.0512820512820513,0.948717948717949,5.0,1
2738,4887,Yuvraj Singh,A Mishra,2,16,0.125,0.875,1.0,1
2739,4910,Yuvraj Singh,JJ Bumrah,1,9,0.111111111111111,0.888888888888889,3.0,1
2740,4925,Yuvraj Singh,P Amarnath,1,7,0.142857142857143,0.857142857142857,0.0,1
2741,4952,Yuvraj Singh,YS Chahal,1,13,0.0769230769230769,0.923076923076923,3.0,1
2742,4898,Yuvraj Singh,DJ Bravo,2,15,0.133333333333333,0.866666666666667,1.0,1
2743,4939,Yuvraj Singh,Shivam Sharma,1,7,0.142857142857143,0.857142857142857,0.0,1
2744,4889,Yuvraj Singh,A Zampa,1,2,0.5,0.5,4.0,1
2745,4905,Yuvraj Singh,I Sharma,1,16,0.0625,0.9375,5.0,1
2746,4919,Yuvraj Singh,MC Henriques,1,9,0.111111111111111,0.888888888888889,2.0,1
2747,4918,Yuvraj Singh,L Balaji,2,31,0.0645161290322581,0.935483870967742,5.0,1
2748,4904,Yuvraj Singh,Harbhajan Singh,1,56,0.0178571428571429,0.982142857142857,1.0,1
2749,4899,Yuvraj Singh,DNT Zoysa,1,2,0.5,0.5,0.0,1
2750,4893,Yuvraj Singh,Azhar Mahmood,1,1,1,0,2.0,1
2751,4942,Yuvraj Singh,SK Raina,2,57,0.0350877192982456,0.964912280701754,2.0,1
2752,4951,Yuvraj Singh,Y Venugopal Rao,1,13,0.0769230769230769,0.923076923076923,4.0,1
2753,4949,Yuvraj Singh,VR Aaron,1,1,1,0,2.0,1
2754,4931,Yuvraj Singh,PP Ojha,1,22,0.0454545454545455,0.954545454545455,5.0,1
2755,4922,Yuvraj Singh,MM Sharma,1,24,0.0416666666666667,0.958333333333333,5.0,1
2756,4900,Yuvraj Singh,DS Kulkarni,1,18,0.0555555555555556,0.944444444444444,5.0,1
2757,4935,Yuvraj Singh,RP Singh,1,3,0.333333333333333,0.666666666666667,5.0,1
2758,4892,Yuvraj Singh,AP Dole,1,1,1,0,0.0,1
2759,4946,Yuvraj Singh,SM Pollock,1,4,0.25,0.75,4.0,1
2760,4906,Yuvraj Singh,IK Pathan,1,16,0.0625,0.9375,6.0,1
2761,4927,Yuvraj Singh,P Negi,1,4,0.25,0.75,2.0,1
2762,4885,Yuvraj Singh,A Ashish Reddy,1,1,1,0,4.0,1
2763,4894,Yuvraj Singh,BJ Hodge,1,7,0.142857142857143,0.857142857142857,4.0,1
2764,4917,Yuvraj Singh,KW Richardson,2,8,0.25,0.75,4.0,1
2765,4929,Yuvraj Singh,PJ Sangwan,1,13,0.0769230769230769,0.923076923076923,2.0,1
2766,4940,Yuvraj Singh,Shoaib Ahmed,1,2,0.5,0.5,0.0,1
2767,4934,Yuvraj Singh,RA Jadeja,1,21,0.0476190476190476,0.952380952380952,6.0,1
2768,4891,Yuvraj Singh,Anureet Singh,1,4,0.25,0.75,4.0,1
2769,4950,Yuvraj Singh,WPUJC Vaas,1,6,0.166666666666667,0.833333333333333,4.0,1
2770,4944,Yuvraj Singh,SK Warne,1,42,0.0238095238095238,0.976190476190476,3.0,1
2771,4914,Yuvraj Singh,JP Faulkner,1,20,0.05,0.95,3.0,1
2772,4902,Yuvraj Singh,DW Steyn,1,23,0.0434782608695652,0.956521739130435,5.0,1
2773,4907,Yuvraj Singh,JA Morkel,2,16,0.125,0.875,5.0,1
2774,4895,Yuvraj Singh,CH Morris,1,3,0.333333333333333,0.666666666666667,3.0,1
2775,4901,Yuvraj Singh,DT Christian,2,6,0.333333333333333,0.666666666666667,2.0,1
2776,4911,Yuvraj Singh,JO Holder,1,7,0.142857142857143,0.857142857142857,4.0,1
2777,4930,Yuvraj Singh,PP Chawla,2,21,0.0952380952380952,0.904761904761905,1.0,1
2778,4936,Yuvraj Singh,S Kaushik,1,8,0.125,0.875,4.0,1
2779,4921,Yuvraj Singh,MM Patel,2,4,0.5,0.5,3.0,1
2780,4926,Yuvraj Singh,P Kumar,1,27,0.037037037037037,0.962962962962963,1.0,1
2781,4913,Yuvraj Singh,JP Duminy,2,24,0.0833333333333333,0.916666666666667,2.0,1
2782,4953,Yuvraj Singh,Z Khan,2,12,0.166666666666667,0.833333333333333,6.0,1
2783,4896,Yuvraj Singh,CJ Jordan,1,5,0.2,0.8,4.0,1
2784,3230,PSP Handscomb,Harbhajan Singh,1,4,0.25,0.75,1.0,0
2785,456,AP Tare,AD Mascarenhas,1,1,1,0,4.0,9
2786,467,AP Tare,SE Bond,1,3,0.333333333333333,0.666666666666667,0.0,9
2787,455,AP Tare,AB Dinda,1,3,0.333333333333333,0.666666666666667,5.0,9
2788,468,AP Tare,Shakib Al Hasan,2,10,0.2,0.8,3.0,9
2789,462,AP Tare,JH Kallis,1,4,0.25,0.75,5.0,9
2790,470,AP Tare,WD Parnell,1,3,0.333333333333333,0.666666666666667,2.0,9
2791,469,AP Tare,VR Aaron,1,6,0.166666666666667,0.833333333333333,2.0,9
2792,464,AP Tare,MM Sharma,1,11,0.0909090909090909,0.909090909090909,5.0,9
2793,459,AP Tare,IC Pandey,1,7,0.142857142857143,0.857142857142857,4.0,9
2794,466,AP Tare,Sandeep Sharma (1),1,3,0.333333333333333,0.666666666666667,,9
2795,454,AP Tare,A Nehra,1,1,1,0,5.0,9
2796,460,AP Tare,Imran Tahir,1,3,0.333333333333333,0.666666666666667,2.0,9
2797,463,AP Tare,KK Cooper,2,8,0.25,0.75,2.0,9
2798,465,AP Tare,PJ Sangwan,1,8,0.125,0.875,2.0,9
2799,457,AP Tare,Anureet Singh,1,4,0.25,0.75,4.0,9
2800,458,AP Tare,DW Steyn,1,11,0.0909090909090909,0.909090909090909,5.0,9
2801,461,AP Tare,JA Morkel,2,16,0.125,0.875,5.0,9
2802,4697,VR Aaron,B Kumar,1,3,0.333333333333333,0.666666666666667,6.0,0
2803,3608,RS Bopara,RG Sharma,1,5,0.2,0.8,4.0,3
2804,3610,RS Bopara,SE Bond,1,2,0.5,0.5,0.0,3
2805,3603,RS Bopara,M Morkel,1,3,0.333333333333333,0.666666666666667,5.0,3
2806,3600,RS Bopara,JH Kallis,1,23,0.0434782608695652,0.956521739130435,5.0,3
2807,3602,RS Bopara,Kamran Khan,1,8,0.125,0.875,0.0,3
2808,3597,RS Bopara,DJ Bravo,2,5,0.4,0.6,1.0,3
2809,3605,RS Bopara,MJ McClenaghan,1,7,0.142857142857143,0.857142857142857,3.0,3
2810,3598,RS Bopara,DL Vettori,1,1,1,0,2.0,3
2811,3611,RS Bopara,VY Mahesh,1,15,0.0666666666666667,0.933333333333333,4.0,3
2812,3599,RS Bopara,JA Morkel,1,13,0.0769230769230769,0.923076923076923,5.0,3
2813,3606,RS Bopara,MM Patel,1,10,0.1,0.9,3.0,3
2814,3607,RS Bopara,P Kumar,1,33,0.0303030303030303,0.96969696969697,1.0,3
2815,3601,RS Bopara,JP Duminy,1,6,0.166666666666667,0.833333333333333,2.0,3
2816,3609,RS Bopara,SC Ganguly,1,2,0.5,0.5,4.0,3
2817,3612,RS Bopara,Z Khan,1,10,0.1,0.9,6.0,3
2818,3604,RS Bopara,MG Johnson,1,2,0.5,0.5,3.0,3
2819,898,DA Miller,KA Pollard,1,21,0.0476190476190476,0.952380952380952,3.0,4
2820,902,DA Miller,M Muralitharan,1,2,0.5,0.5,3.0,4
2821,894,DA Miller,DR Smith,1,13,0.0769230769230769,0.923076923076923,2.0,4
2822,905,DA Miller,NM Coulter-Nile,1,6,0.166666666666667,0.833333333333333,2.0,4
2823,917,DA Miller,YK Pathan,1,1,1,0,3.0,4
2824,889,DA Miller,B Kumar,1,24,0.0416666666666667,0.958333333333333,6.0,4
2825,908,DA Miller,R Ashwin,1,37,0.027027027027027,0.972972972972973,6.0,4
2826,910,DA Miller,S Aravind,1,11,0.0909090909090909,0.909090909090909,2.0,4
2827,893,DA Miller,DJG Sammy,1,8,0.125,0.875,4.0,4
2828,900,DA Miller,KV Sharma,1,19,0.0526315789473684,0.947368421052632,3.0,4
2829,887,DA Miller,AB McDonald,1,8,0.125,0.875,4.0,4
2830,912,DA Miller,SL Malinga,3,16,0.1875,0.8125,6.0,4
2831,913,DA Miller,SMSM Senanayake,1,6,0.166666666666667,0.833333333333333,0.0,4
2832,915,DA Miller,UT Yadav,1,32,0.03125,0.96875,6.0,4
2833,888,DA Miller,AD Russell,1,8,0.125,0.875,2.0,4
2834,886,DA Miller,A Mishra,1,24,0.0416666666666667,0.958333333333333,1.0,4
2835,918,DA Miller,YS Chahal,3,23,0.130434782608696,0.869565217391304,3.0,4
2836,891,DA Miller,DJ Bravo,1,21,0.0476190476190476,0.952380952380952,1.0,4
2837,903,DA Miller,MC Henriques,1,25,0.04,0.96,2.0,4
2838,916,DA Miller,VR Aaron,1,11,0.0909090909090909,0.909090909090909,2.0,4
2839,901,DA Miller,M Ashwin,1,3,0.333333333333333,0.666666666666667,4.0,4
2840,914,DA Miller,SR Watson,1,10,0.1,0.9,6.0,4
2841,895,DA Miller,DS Kulkarni,2,12,0.166666666666667,0.833333333333333,5.0,4
2842,906,DA Miller,P Negi,1,12,0.0833333333333333,0.916666666666667,2.0,4
2843,892,DA Miller,DJ Hooda,1,17,0.0588235294117647,0.941176470588235,4.0,4
2844,899,DA Miller,KK Cooper,1,11,0.0909090909090909,0.909090909090909,2.0,4
2845,909,DA Miller,RA Jadeja,1,47,0.0212765957446809,0.978723404255319,6.0,4
2846,911,DA Miller,S Ladda,1,4,0.25,0.75,0.0,4
2847,896,DA Miller,JA Morkel,1,17,0.0588235294117647,0.941176470588235,5.0,4
2848,890,DA Miller,CH Morris,1,19,0.0526315789473684,0.947368421052632,3.0,4
2849,907,DA Miller,PP Chawla,2,28,0.0714285714285714,0.928571428571429,1.0,4
2850,897,DA Miller,JP Duminy,2,28,0.0714285714285714,0.928571428571429,2.0,4
2851,904,DA Miller,MG Johnson,1,4,0.25,0.75,3.0,4
2852,3217,PP Ojha,AB Agarkar,1,2,0.5,0.5,2.0,0
2853,3221,PP Ojha,SL Malinga,1,4,0.25,0.75,6.0,0
2854,3215,PP Ojha,A Kumble,1,2,0.5,0.5,2.0,0
2855,3219,PP Ojha,R Bhatia,1,2,0.5,0.5,5.0,0
2856,3216,PP Ojha,A Mishra,1,1,1,0,1.0,0
2857,3220,PP Ojha,SK Raina,2,4,0.5,0.5,2.0,0
2858,3218,PP Ojha,MM Sharma,1,3,0.333333333333333,0.666666666666667,5.0,0
2859,434,AN Ghosh,R Vinay Kumar,1,5,0.2,0.8,6.0,0
2860,433,AN Ghosh,AM Nayar,1,1,1,0,4.0,0
2861,1660,IR Jaggi,SP Narine,1,2,0.5,0.5,5.0,0
2862,1657,IR Jaggi,Harbhajan Singh,1,1,1,0,1.0,0
2863,1658,IR Jaggi,Iqbal Abdulla,1,7,0.142857142857143,0.857142857142857,2.0,0
2864,1659,IR Jaggi,SK Warne,1,9,0.111111111111111,0.888888888888889,3.0,0
2865,3905,SB Styris,M Muralitharan,1,17,0.0588235294117647,0.941176470588235,3.0,7
2866,3907,SB Styris,Mohammad Hafeez,1,4,0.25,0.75,0.0,7
2867,3909,SB Styris,YK Pathan,1,4,0.25,0.75,3.0,7
2868,3906,SB Styris,MF Maharoof,1,7,0.142857142857143,0.857142857142857,4.0,7
2869,3904,SB Styris,KP Pietersen,1,5,0.2,0.8,0.0,7
2870,3908,SB Styris,SC Ganguly,1,6,0.166666666666667,0.833333333333333,4.0,7
2871,3910,SB Styris,Z Khan,1,1,1,0,6.0,7
2872,74,A Uniyal,SL Malinga,1,1,1,0,6.0,0
2873,4342,SS Tiwary,M Muralitharan,1,12,0.0833333333333333,0.916666666666667,3.0,4
2874,4333,SS Tiwary,DR Smith,1,2,0.5,0.5,2.0,4
2875,4350,SS Tiwary,RG Sharma,1,6,0.166666666666667,0.833333333333333,4.0,4
2876,4359,SS Tiwary,SK Trivedi,1,23,0.0434782608695652,0.956521739130435,3.0,4
2877,4358,SS Tiwary,SJ Srivastava,1,8,0.125,0.875,4.0,4
2878,4360,SS Tiwary,SP Narine,1,5,0.2,0.8,5.0,4
2879,4334,SS Tiwary,GJ Maxwell,1,1,1,0,4.0,4
2880,4352,SS Tiwary,RN ten Doeschate,1,5,0.2,0.8,0.0,4
2881,4331,SS Tiwary,AB Dinda,2,24,0.0833333333333333,0.916666666666667,5.0,4
2882,4338,SS Tiwary,JE Taylor,1,7,0.142857142857143,0.857142857142857,0.0,4
2883,4328,SS Tiwary,A Kumble,1,14,0.0714285714285714,0.928571428571429,2.0,4
2884,4348,SS Tiwary,R Bhatia,1,16,0.0625,0.9375,5.0,4
2885,4341,SS Tiwary,M Morkel,1,8,0.125,0.875,5.0,4
2886,4329,SS Tiwary,A Mishra,1,33,0.0303030303030303,0.96969696969697,1.0,4
2887,4339,SS Tiwary,JJ Bumrah,1,9,0.111111111111111,0.888888888888889,3.0,4
2888,4364,SS Tiwary,YS Chahal,1,12,0.0833333333333333,0.916666666666667,3.0,4
2889,4336,SS Tiwary,I Sharma,1,10,0.1,0.9,5.0,4
2890,4332,SS Tiwary,AS Rajpoot,1,4,0.25,0.75,4.0,4
2891,4363,SS Tiwary,V Pratap Singh,1,5,0.2,0.8,4.0,4
2892,4357,SS Tiwary,SB Jakati,2,18,0.111111111111111,0.888888888888889,3.0,4
2893,4335,SS Tiwary,Gurkeerat Singh,1,6,0.166666666666667,0.833333333333333,0.0,4
2894,4354,SS Tiwary,RS Bopara,1,10,0.1,0.9,4.0,4
2895,4347,SS Tiwary,PP Ojha,1,13,0.0769230769230769,0.923076923076923,5.0,4
2896,4361,SS Tiwary,SR Watson,1,17,0.0588235294117647,0.941176470588235,6.0,4
2897,4353,SS Tiwary,RP Singh,1,14,0.0714285714285714,0.928571428571429,5.0,4
2898,4340,SS Tiwary,M Kartik,1,9,0.111111111111111,0.888888888888889,3.0,4
2899,4330,SS Tiwary,A Nehra,1,8,0.125,0.875,5.0,4
2900,4337,SS Tiwary,Imran Tahir,1,5,0.2,0.8,2.0,4
2901,4362,SS Tiwary,SW Tait,1,5,0.2,0.8,4.0,4
2902,4356,SS Tiwary,S Randiv,1,3,0.333333333333333,0.666666666666667,0.0,4
2903,4345,SS Tiwary,PJ Sangwan,1,15,0.0666666666666667,0.933333333333333,2.0,4
2904,4349,SS Tiwary,RA Jadeja,1,10,0.1,0.9,6.0,4
2905,4344,SS Tiwary,P Awana,1,3,0.333333333333333,0.666666666666667,2.0,4
2906,4355,SS Tiwary,RV Gomez,1,2,0.5,0.5,0.0,4
2907,4351,SS Tiwary,RJ Harris,1,8,0.125,0.875,2.0,4
2908,4343,SS Tiwary,Mohammad Asif,1,4,0.25,0.75,4.0,4
2909,4346,SS Tiwary,PP Chawla,2,18,0.111111111111111,0.888888888888889,1.0,4
2910,621,BB McCullum,AR Patel,2,39,0.0512820512820513,0.948717948717949,3.0,1
2911,646,BB McCullum,NM Coulter-Nile,1,2,0.5,0.5,2.0,1
2912,645,BB McCullum,ND Doshi,1,1,1,0,0.0,1
2913,613,BB McCullum,A Singh,1,2,0.5,0.5,4.0,1
2914,622,BB McCullum,B Kumar,1,40,0.025,0.975,6.0,1
2915,634,BB McCullum,JD Unadkat,2,5,0.4,0.6,3.0,1
2916,653,BB McCullum,R Ashwin,3,41,0.0731707317073171,0.926829268292683,6.0,1
2917,664,BB McCullum,SP Narine,2,13,0.153846153846154,0.846153846153846,5.0,1
2918,616,BB McCullum,AD Mascarenhas,1,8,0.125,0.875,4.0,1
2919,640,BB McCullum,KV Sharma,1,24,0.0416666666666667,0.958333333333333,3.0,1
2920,624,BB McCullum,Bipul Sharma,3,13,0.230769230769231,0.769230769230769,4.0,1
2921,662,BB McCullum,SL Malinga,2,51,0.0392156862745098,0.96078431372549,6.0,1
2922,661,BB McCullum,Shakib Al Hasan,1,21,0.0476190476190476,0.952380952380952,3.0,1
2923,611,BB McCullum,A Kumble,1,22,0.0454545454545455,0.954545454545455,2.0,1
2924,654,BB McCullum,R Bhatia,1,26,0.0384615384615385,0.961538461538462,5.0,1
2925,669,BB McCullum,VS Malik,1,7,0.142857142857143,0.857142857142857,4.0,1
2926,666,BB McCullum,UT Yadav,1,34,0.0294117647058824,0.970588235294118,6.0,1
2927,623,BB McCullum,BE Hendricks,1,4,0.25,0.75,0.0,1
